_id,asmGrd,asmGrdNm,asmNm,yadmNm,ykiho
65f10f69b5a3f17e1ea38baf,2,2회연속,고혈압,연세메디플러스의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bb0,3,3회연속,고혈압,삼선서울내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bb1,2,2회연속,천식,더나은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bb2,2,2회연속,고혈압,더나은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bb3,3,3회연속,고혈압,삼성바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bb4,3,3회연속,당뇨병,설연합내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bb5,1,최근우수,고혈압,설연합내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bb6,3,3회연속,당뇨병,푸른의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjODEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bb7,2,2회연속,천식,연세정수영내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bb8,2,2회연속,고혈압,연세정수영내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bb9,3,3회연속,고혈압,연세바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bba,3,3회연속,고혈압,삼성정내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bbb,3,3회연속,고혈압,충정로연세내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bbc,2,2회연속,당뇨병,충정로연세내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bbd,3,3회연속,천식,충정로연세내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bbe,3,3회연속,고혈압,아크로내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bbf,1,최근우수,천식,아크로내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bc0,3,3회연속,고혈압,강태영내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bc1,2,2회연속,고혈압,제이비내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bc2,2,2회연속,고혈압,은준영내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bc3,1,최근우수,고혈압,연세다인의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38bc4,3,3회연속,고혈압,동안비전내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bc5,1,최근우수,당뇨병,동안비전내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bc6,1,최근우수,당뇨병,여의도서울의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bc7,2,2회연속,고혈압,삼성어울림의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bc8,1,최근우수,천식,참다운내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bc9,3,3회연속,고혈압,참조은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bca,3,3회연속,당뇨병,참조은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bcb,2,2회연속,고혈압,삼성바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bcc,3,3회연속,고혈압,차봉연엔도내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bcd,2,2회연속,당뇨병,연세조은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bce,3,3회연속,고혈압,서울굿모닝내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bcf,3,3회연속,고혈압,마들수내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bd0,1,최근우수,당뇨병,연세용한내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd1,2,2회연속,당뇨병,우리의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd2,3,3회연속,고혈압,우리의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd3,1,최근우수,천식,연세이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38bd4,1,최근우수,천식,공덕365의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bd5,1,최근우수,당뇨병,웃는세상의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38bd6,2,2회연속,고혈압,성수탑내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd7,3,3회연속,당뇨병,아산한빛의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd8,1,최근우수,천식,아산한빛의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bd9,2,2회연속,고혈압,김의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bda,2,2회연속,고혈압,민현준내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bdb,2,2회연속,당뇨병,민현준내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bdc,2,2회연속,천식,민현준내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bdd,2,2회연속,고혈압,필메디스내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bde,3,3회연속,당뇨병,행복한아침내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bdf,2,2회연속,고혈압,행복한아침내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38be0,2,2회연속,고혈압,연신내바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38be1,2,2회연속,천식,국민건강내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38be2,2,2회연속,고혈압,국민건강내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38be3,3,3회연속,고혈압,속속내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38be4,3,3회연속,고혈압,행복드림내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38be5,3,3회연속,당뇨병,정민내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38be6,3,3회연속,고혈압,정민내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38be7,1,최근우수,당뇨병,성모탑가정의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38be8,1,최근우수,고혈압,인헌제일가정의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38be9,1,최근우수,당뇨병,가재울정내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bea,3,3회연속,고혈압,프라임성모내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38beb,3,3회연속,고혈압,우리안애내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bec,1,최근우수,천식,목동센트럴이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bed,1,최근우수,고혈압,아이엠유의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bee,1,최근우수,천식,아이엠유의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bef,2,2회연속,고혈압,서이드림내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bf0,1,최근우수,천식,서이드림내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38bf1,3,3회연속,고혈압,새희망내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf2,2,2회연속,당뇨병,새희망내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf3,1,최근우수,천식,보통의의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf4,1,최근우수,고혈압,365문정사랑의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38bf5,3,3회연속,고혈압,이연합의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bf6,3,3회연속,고혈압,강남위튼내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf7,2,2회연속,당뇨병,오승현내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf8,3,3회연속,고혈압,오승현내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bf9,1,최근우수,당뇨병,영신가정의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bfa,1,최근우수,고혈압,영신가정의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bfb,2,2회연속,당뇨병,큰길내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bfc,2,2회연속,고혈압,큰길내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38bfd,3,3회연속,고혈압,늘품위내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38bfe,3,3회연속,당뇨병,신내우리의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38bff,3,3회연속,고혈압,신내우리의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38c00,2,2회연속,고혈압,삼성강내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c01,2,2회연속,당뇨병,삼성강내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c02,1,최근우수,천식,맑은이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c03,2,2회연속,당뇨병,강동맑은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38c04,2,2회연속,고혈압,강동맑은내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38c05,2,2회연속,고혈압,아산바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38c06,3,3회연속,고혈압,구의중앙의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38c07,1,최근우수,천식,구의중앙의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38c08,2,2회연속,고혈압,희망내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38c09,1,최근우수,당뇨병,노태호바오로내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c0a,2,2회연속,고혈압,노태호바오로내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c0b,1,최근우수,고혈압,미래365연합의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38c0c,3,3회연속,고혈압,연세박의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38c0d,3,3회연속,고혈압,아산박내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c0e,1,최근우수,당뇨병,아산박내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c0f,1,최근우수,고혈압,삼성웰내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38c10,2,2회연속,고혈압,서울성모의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38c11,1,최근우수,당뇨병,신촌바른내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c12,1,최근우수,당뇨병,박준형내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38c13,3,3회연속,고혈압,박준형내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f69b5a3f17e1ea38c14,3,3회연속,고혈압,이수내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c15,1,최근우수,혈액투석,이수내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c16,1,최근우수,당뇨병,이수내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c17,2,2회연속,고혈압,경희임내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38c18,1,최근우수,혈액투석,경희임내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f69b5a3f17e1ea38c19,1,최근우수,고혈압,행복준내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c1a,2,2회연속,고혈압,우리베스트내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38c1b,1,최근우수,천식,우리베스트내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f69b5a3f17e1ea38c1c,2,2회연속,고혈압,제일내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f69b5a3f17e1ea38c1d,1,최근우수,천식,은평성모이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f69b5a3f17e1ea38c1e,1,최근우수,고혈압,성모바로나신경외과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz
